,Unnamed: 0,class,text,Offensive
253,808,2,"#Yankees 3, #Astros 0: McCarthy outduels Keuchel in series finale http://t.co/hIJJAUKtJN",0
254,809,2,#Yankees 6-0. Nine straight hits. Price... Not your night.,0
255,810,2,#Yankees Damn you DirectTv blackout the Yankee game. With a freaking WALK OFF! You're killing me satellite douche.,0
256,811,2,#Yankees Damn. Well Joe that move to the bullpen really helped.,0
257,812,2,#Yankees I ain't complaining about the Royals win or lose game7. They showed heart. AL ride or die! No flex zone. They earned it!,0
258,813,2,#Yankees I went to Golds with Cruz in 2010 when he was a Sound. No upper /lower body strength.. Hmm now 40 HR hitter. Won't say the S word.,0
259,814,2,#Yankees If Royals have a fire sale. I want the whole team!! Leave Gardner and Tanaka. The rest can please go. Along with Joe and Cash.,0
260,815,2,#Yankees Nice bounce back @Michael Kay. Gotta keep this going!,0
261,816,2,#Yankees Pineda needed that 6'7. Great play!,0
262,817,2,"#Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious, Sept call up time",0
263,818,2,#Yankees got beaten by a thug,0
264,819,2,"#Yankees take all three games in MoTown, I'm callin' it!!! #MLB",0
265,820,2,#Yankees wasted Nu&#241;ez's season #rays #mlb,0
266,821,1,"#YesWeDid .......start building #windturbines SO FUCKIN"" BIG they can kill a whole flock of birds in one go&gt;",1
267,823,1,#YouWillNotBeTakenSeriouslyIf you're proud to be white trash #KedollarSignHa,1
268,830,2,#drunk #trash #trashed #wasted @ The Draught Horse http://t.co/UvWkhpEswh,0
269,833,0,#firefighter is a job for white trash,1
270,834,2,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,0
271,835,2,#gouache #inktober #oldpainting #mt #tiki #wahine #surf #monkey #bright #happysunday #peace wishing&#8230; http://t.co/l73hiK0IZ8,0
272,838,2,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb",0
273,839,1,#illNeverUnderstandWhy anyone from Jersey Shore is famous. I should go be a guido shitbag if it means money for my family.,1
274,841,2,#inners Still hanging in. #Yankees we need this win. NFL. It's not SUNDAY!!,0
275,842,2,#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers,0
276,845,2,"#metal only, honkies!",0
277,846,0,#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG,1
278,847,1,#morningjoe prove him wrong righties! Liberals use facts cons use emotions to make decisions. Facts be damned should be the teabagger motto,1
279,848,2,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3,0
280,849,2,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge http://t.co/hueH4HCxx7,0
281,850,2,#mt browngal #gouache #monkey #tiki http://t.co/kFhj8lWhbs,0
282,853,2,#np Shy Glizzy - Awwsome (Remix) (Feat. 2 Chainz &amp; A$AP Rocky) via @Spinrilla. http://t.co/OWxtdRKWbC,0
283,856,2,#philhughes @Yankees #nyy better then UR whole team,0
284,857,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Anal gaping tranny play panty nylon part http://t.co/35oTesnwmx",1
285,859,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Blonde tranny ass fucked http://t.co/80aRX0QJxz",1
286,860,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Hardcore british queer anal pounding http://t.co/lRuEixMy21",1
287,870,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CreamPie | Young Japanese girl&#8217;s hairy cunt cre http://t.co/l46q7MoGGr",1
288,871,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http://t.co/OrP642PomF",1
289,872,2,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/XxcdQvzI9t",0
290,873,2,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/cOfGRtW9br",0
291,876,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Facial | Blonde tranny whore gets rammed and facialized http://t.co/Kd9nU3tmWz",1
292,879,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | Whipped Cream Fisting http://t.co/b4JCMCtEwq",1
293,890,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Pretty young Japanese girl&#8217;s hot cunt fucked &amp; c | http://t.co/wt5SSOF9rW",1
294,891,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Young Japanese girl&#8217;s hairy cunt creampied http://t.co/rg3PObaKKD",1
295,898,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Masturbation | A very hot black tranny is mastu http://t.co/OfGGMLXQAj",1
296,901,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #SmallTits | Small tits ghetto whore fucking with not her stepdad http://t.co/Ay6gRNTOUw",1
297,902,2,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Teen | Cutie lesbian teens toy slits http://t.co/ZS05enjjwm",0
298,905,2,#portlandia #putabirdonit RT @mightymouse105: The Xbox One would be so much cooler if they put a bird on it,0
299,908,2,#redneck tow truck. #johndeere #4455 #america https://t.co/iFInqwVRad,0
300,909,2,"#rejectedpeanutsspecials Its The Grape Crackhead, Charlie Brown!",0
301,910,2,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe,0
302,911,2,#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,0
303,913,2,#tbt my precious gook baby &#128525;&#128525;&#128525;&#128525;&#128525;&#128525; @outtapocketjuju http://t.co/2QJLJj6tK5,0
304,915,2,#tbt when i took my likkle monkey jimmys http://t.co/LIK3xpZ6eZ,0
305,916,2,"#teabagger state like mississippi opposed to minimum wage, child labor laws, unions, is pro-scab, sweatshop work - pretty much #SLAVERY.",0
306,918,2,#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0,0
307,922,2,#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,0
308,928,1,#xfactorau sick of guys who sing like pussies. Where are the rock type men?,1
309,931,1,"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St",1
310,933,2,"&#127813;&#127813;&#127813; RT @GottliebShow: ""Killer line?"" @SBNationNBA: Josh Smith dropped a killer trash talk line on Kenneth http://t.co/C8d3sJoUpj&#8221;",0
311,936,2,&#127867;&#127867;&#127867;&#127804;&#128153;&#127913; plus Sheryl crow http://t.co/49KYwZnotU,0
312,938,2,&#128027;=&#128176;&#128184; &#8220;@GOALSminded: its true that the early bird.. gets the worm first!&#8221;,0
313,944,1,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,1
314,950,2,&#128075; hi-ho http://t.co/FiC4FnRutZ,0
315,951,1,&#128077;RT @kwagiheath: One'a y'all b!tches gon end up dead over a screen shot thinkn that sh!t funny...ain't too many niccas gon laugh at that b!,1
316,958,1,&#128129;&#128513;&#128586;- lmao my nigga . Let's go half on a weed brownie &#128553; we will be laughing hard as hell in senior seminar,1
317,959,1,&#128131;&#128131; &amp; if you ain't a ho get up out my trap hooouseee.,1
318,965,1,&#128347; is the most important thing. All this temporary bullshit and lies is fa the birds. Kill that !,1
319,966,0,&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;,1
320,973,1,&#128514;&#128514; &#8220;@mcdonavins: Of course cooder's nudes are trash. She lives in the DMV what did you expect? &#128514;&#128514;&#128514;.&#8221;,1
321,976,0,&#128514;&#128514; fucc nicca yu pose to be pullin up,1
322,977,2,&#128514;&#128514; maaaaannnn i hope so! RT @ABrown252: @VonshayeB did we get rid of John Legend looking Charlie Batch?,0
323,978,2,&#128514;&#128514; mike calls me t-bird @mikemastroccco,0
324,984,1,&#128514;&#128514;&#128514; RT @A2daO: When a dyke get pregnant by mistake &gt;&gt;&gt;&gt;&gt;,1
325,993,1,&#128514;&#128514;&#128514;&#128514; I hate you! RT @YumiYoko: Cyrus ho is a rookie slut. getting the cash after the date? nope nope nope.,1
326,997,1,&#128514;&#128514;&#128514;&#128514; these folks so bad. I'm just here to talk trash.,1
327,1006,0,&#128514;&#128514;&#128514;RT @kwagiheath: Them 1st 48 Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down&#128293;,1
328,1007,1,"&#128514;&#128514;&#8220;@BrandonBeSlydin: My fucking god bruh, the birds from southridge are in front of my house.&#8221;",1
329,1014,2,&#128520;&#127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig,0
330,1017,2,"&#128525;&#128525;&#128525;

&#8220;@whatskillfeed: i guess ill just trash this drawing because of roster changes...&#128532; http://t.co/2r8wqgE8cR&#8221;",0
331,1020,2,&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;,0
332,1025,1,"&#128539;&#128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year",1
333,1028,1,&#128553; cunt,1
334,1029,2,&#128553; monkey mad,0
335,1047,1,&#128557;&#128557;&#128557; RT @tryna_be_famous: Brees been trash since this.... http://t.co/EvYSf5JFkt,1
336,1048,2,&#128557;&#128557;&#128557;&#128530; RT @KingHov1313: At work imma real Uncle Tom!&#128584;,0
337,1051,0,&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,1
338,1065,1,&#128700;&#128700;- you a little genius man i need you for a class so u can help a nig out but you cool af man,1
339,1066,1,"&#191;Como se llama el ni&#241;o m&#225;s delgado de Jap&#243;n? Yocomo Poko

&#164;&#176;&#164;&#176; gino &#176;&#164;&#176;&#164;",1
340,1067,2,&#193;lbum de fotos: csitaly: [TS3]Fairy Tail - Satan Soul Mirajane Strauss made with The Sims 3. Happy... http://t.co/b4i8EiMux2,0
341,1068,0,"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf",1
342,1069,2,&#8216;Chillin&#8217; With My Homie Or What&#8217;s Left Of Him&#8217;: British Rapper Turned ISIS Jihadi Poses With Severed Head http://t.co/L9vMdNOXPg #tcot,0
343,1079,1,&#8220;@4REALROY: @Vomitdatruth no more chunky nugs for you &#127795;&#8221; he doesn't even hook it up like that.,1
344,1080,1,"&#8220;@50TysonRap: Aye nigga, who tryna freestyle?&#8221; You trash though lol",1
345,1083,1,"&#8220;@9acino_: Even though Trunks was one of the main characters, Dragon Ball GT was lowkey weak weak&#8221;

Nothing lowkey about it.. Shit was trash",1
346,1087,2,&#8220;@ATrue_Cowboy: Truth about any distance for all you love birds out there! http://t.co/1Kqnw4LJ&#8221;,0
347,1088,2,"&#8220;@A_Brown_30: Frogger, best game ever&#8221; only cuz You suck at flappy bird",0
348,1090,1,&#8220;@AbstractLife: @Nigel So you still rather have trash ass Geno Smith than Alex?!? You sick man&#8221; U still cant tell Alex sucks? You blind man,1
349,1091,2,&#8220;@AbstractLife: @NigelDixon1 @SeanTHarrington Orton is trash idc&#8221; he ain't been playing. Trashlex Smith only sat out Kaep took his spot.,0
350,1093,2,&#8220;@AdderallHadMe: Adderall had me killing two birds with one stone http://t.co/wMiNpN64m2&#8221;&#128128;,0
351,1097,0,&#8220;@AlexaDelsanter: This is awkward u fag @corleyhuff @vitchhhh http://t.co/HUDOhA6YQe&#8221; wonder who's awesome tank that is &#128522;,1
352,1102,2,&#8220;@Amburger_6: Wtf is flappy bird&#8221; are you kidding me,0
353,1104,1,&#8220;@Analyyxo: Say Something is the one Drake song I have to listen to when I'm in my feelings&#8221;fag,1
354,1107,1,"&#8220;@AnthonyCumia: RT @ispfemme: Another Jersey fail - what a cunt http://t.co/1tZpbHgMhP

-No pics needed. Animal.&#8221; 

Dem coloreds be wack",1
355,1108,2,&#8220;@AntiGlib: RT @nateyfu123: #Yankees Michael Pineda in his next start.. http://t.co/Zb1zWN0jet&#8221; @954Nole,0
356,1109,1,&#8220;@ArianaGrande: is this flappy bird shit a joke or........... http://t.co/L3xDYJypjI&#8221; on the real tho,1
357,1113,2,"&#8220;@AshlynWynns: I'm a ""mud shark"" because I have black friends. Makes perfect sense. &#128514;&#128557;&#128514;&#128557; #idiotic&#8221; @",0
358,1114,2,&#8220;@Ashton5SOS: An itsy bitsy teeny weeny yellow pock-a-dot bikini&#8221; Polk Ashton. Polk,0
359,1116,2,&#8220;@AustinMahone: just got a new fish it's albino and I named him shaquita #yee&#8221; bahaha,0
360,1117,1,"&#8220;@AyoO_Fettii: My Anaconda Don't 
My Anaconda Don't
My Anaconda Don't
Want None Unless You Got GOALS Hun &#58143;&#58113;&#128213;&#128218;&#128176;&#127969;&#128107;&#128141;&#8221; Smh . White Ass niggah .",1
361,1128,2,&#8220;@BasebaIIVines: Michael Pineda hides pine tar...on his neck http://t.co/PJRKJeaY6h&#8221; fact that the Yankees cheat &#128077;&#128077;&#128077; Go Red Sox!! #Boston,0
362,1134,2,&#8220;@BeautyOfASinner: So they really deleted flappy bird from the App Store cus someone killed themselves over it &#128514;&#8221; foreal foreal ?? &#128561;&#128557;,0
363,1137,2,&#8220;@BestOfAds: Rape? Cannibalism? You Won't Recognize The Original Versions Of These Fairy Tales http://t.co/PrnJ8EFAoi&#8221; man wtf,0
364,1139,1,&#8220;@BetterAreTulips: girls are fucking retarded my back started cramping up man&#8221; it's the double d's,1
365,1144,1,"&#8220;@BlizzyLC: @Vice504fly u need to be in someone's church negro!&#8221;ur absolutely right, but I work Sunday's but still no excuse.",1
366,1145,1,&#8220;@BlizzyLC: Police just tried to Rodney King a nigga...&#8221;happen to my nig out here,1
367,1148,2,&#8220;@BobbyBudnic Oxtails and yellow rice is blasphemy&#8221; boneless,0
368,1156,1,"&#8220;@BurgerKing: Tweet how you #WatchLikeaKing. http://t.co/jrgG9Eq4Xv&#8221;

I #WatchLikeaKing fo da colored folk dying from dis shit food",1
369,1157,2,"&#8220;@BurgerKing: What&#8217;s going to be your pick for #SelectionSunday? #2for5 #WatchLikeaKing http://t.co/aBam30gSk4&#8221;

Dis make colored folk happy",0
370,1160,2,"&#8220;@CMRE24 wasn&#8217;t that great to me either RT @Ahki117: ""Equalizer"" was trash Denzel officially washed bruh&#8221;neither was flight",0
371,1161,1,&#8220;@CRISTIAN__Dior: &#8220;@JoshRaggs: @WeDont_SmokeREG @CRISTIAN__Dior you tweaking rich homie is trash&#8221; you damn near still listen to lil b&#8221; wow &#128553;,1
372,1162,2,&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca,0
373,1168,2,&#8220;@CaptainYankee2: Two of the best Yankees Derek Jeter and Joe Torre #JoeTorreDay http://t.co/XMyxfDBKOX&#8221; @jordan_luree,0
374,1175,1,&#8220;@Cheddar85: Got the carburetor foyer my #chevy c10 being rebuilt by my #redneck friend ... everybodys got one!!&#8221; I need 1 they can build,1
375,1176,1,&#8220;@CheyaGurr: @A_Mitchellll13 ur seriously a fag&#8221;don't hate,1
376,1191,1,&#8220;@ClassicPict: http://t.co/ZStrqBpwpw&#8221; shit like this is retarded.,1
377,1193,1,&#8220;@CodeeJames: That one ex you can't seem to get over&lt;&lt;&lt;&#8221; an is a cunt!!,1
378,1194,1,"&#8220;@CodeineQueeeen: I'm tired of her corny vines, ugly faces, and stupid voices my nigga http://t.co/mstruehtDj&#8221;niggah she's sexy &#128561;",1
379,1200,2,&#8220;@CommonBlackGirI: here&#8217;s to all the kids who have never found their name on anything in a souvenir store&#8221; thanks mom for the ghetto name.,0
380,1201,2,&#8220;@CommonManKFAN: And that's why mock drafts are a joke my friends.....&#8221;Anyone???,0
381,1203,0,"&#8220;@Crowdifornia: We agree... do you? http://t.co/4diz5NKYMN&#8221; FUCK YES, I DO! Send those illegal, wetbacks home!!!",1
382,1206,2,&#8220;@DIYcookery: Oreo cookies&#128523; http://t.co/8zcjWW56Zz&#8221;bruh &#128525;&#128539;&#128553;,0
383,1208,1,"&#8220;@DJ_D_RAC: Fuck driving stick, it's gay as fuck&#8221; shit pussies say",1
384,1209,2,"&#8220;@DShmee: Tom Brady slowly becoming washed?&#128064;&#8221;

Nah.. His weapons just trash",0
385,1213,1,&#8220;@DammitSlimm: ppl who think webbie betta then boosie jus retarded&#8221;,1
386,1214,1,&#8220;@Damn_ImTall: Anybody that gets traded straight up for Brandon knight is trash @BrandonJennings&#8221;@BushALMIGHTY,1
387,1222,2,&#8220;@Deuce1990: What will the Lakers be after kobe&#8221; trash,0
388,1224,0,"&#8220;@DickFurari: HELL YA THEY SHOULD MAKE MORE MALT LIQUOR ADS LIKE THIS. http://t.co/H0JGORtnF8&#8221;

- Dis be heaven fo a colored man",1
389,1232,1,&#8220;@DrummerKid0328: Reggie gives me headaches my niggah &#128545;&#128567;&#8221;&#128175;&#128175;,1
390,1239,1,&#8220;@EdgarGuillenjr: Lol good now I got them nasty rednecks off my back I can take care of business&#8221; @BlakeAnderson21 @Dalton_ryann he serious,1
391,1240,2,"&#8220;@El_Grillo1: Islamic State suspects in Indonesia are Chinese Uighurs http://t.co/58IDicaHzT&#8221;
Uighur Jihadis: they're not just a PRC tool.",0
392,1242,1,&#8220;@Erikaj00: &#8220;@Hazel_Dot_Com: Hell naw. RT @Dexluger: I wanna see this! http://t.co/u1dqv3EEV3&#8221; yes! Lol&#8221;trash as hell,1
